path_idx,type,color,width,vx,vy
4,f,,,23.6000,380.1000
4,f,,,23.1300,379.5700
4,f,,,22.5200,379.4000
4,f,,,21.9200,379.5700
4,f,,,21.4400,380.1000
4,f,,,21.1300,381.0200
4,f,,,21.0200,382.3800
4,f,,,21.4400,384.6800
4,f,,,22.5200,385.4000
5,s,0.0000|0.0000|0.0000,0.7142860293388367,27.5430,339.2930
5,s,0.0000|0.0000|0.0000,0.7142860293388367,32.5508,339.2930
6,f,,,14.0200,340.5700
6,f,,,15.5600,339.0400
6,f,,,16.6800,337.7800
6,f,,,17.3800,336.7100
6,f,,,17.6200,335.7700
6,f,,,17.2600,334.7100
6,f,,,16.1600,334.3000
6,f,,,15.2700,334.5700
6,f,,,14.5400,335.2200
6,f,,,13.9800,334.6600
6,f,,,14.9900,333.7000
6,f,,,16.2900,333.3000
6,f,,,17.9700,333.9200
6,f,,,18.5900,335.5800
6,f,,,18.3500,336.6700
6,f,,,17.7000,337.8100
6,f,,,16.7200,339.0300
6,f,,,15.4600,340.3800
6,f,,,16.1100,340.3200
6,f,,,16.7400,340.3000
6,f,,,18.9600,340.3000
6,f,,,18.9600,341.3000
6,f,,,14.0200,341.3000
6,f,,,14.0200,340.5700
6,f,,,20.7200,340.2600
6,f,,,20.0700,337.2700
6,f,,,20.7200,334.3200
6,f,,,22.5200,333.3000
6,f,,,24.3300,334.3200
6,f,,,24.9800,337.2700
6,f,,,24.3300,340.2600
6,f,,,22.5200,341.3000
6,f,,,23.1300,340.1300
6,f,,,23.6000,339.5800
6,f,,,23.9100,338.6400
6,f,,,24.0100,337.2800
6,f,,,23.9100,335.9200
6,f,,,23.6000,335.0000
6,f,,,23.1300,334.4700
6,f,,,22.5200,334.3000
6,f,,,21.9200,334.4700
6,f,,,21.4400,335.0000
6,f,,,21.1300,335.9200
6,f,,,21.0200,337.2800
6,f,,,21.4400,339.5800
6,f,,,22.5200,340.3000
7,s,0.0000|0.0000|0.0000,0.7142860293388367,27.5430,293.1875
7,s,0.0000|0.0000|0.0000,0.7142860293388367,32.5508,293.1875
8,f,,,17.1800,292.1900
